comuna,region,año,mes,poblacion,ingreso_promedio,temperatura_promedio,precipitacion_mm,consumo_m3
San Pedro de la Paz,Biobío,2022,4,112980,898123.7965838045,22.66068872241756,6.144320551821394,20.03
San Pedro de la Paz,Biobío,2022,5,111475,876237.8922275484,19.8778165655856,45.38559031540524,16.95
San Pedro de la Paz,Biobío,2022,6,115488,923638.4780440554,20.119700400573624,227.73614788185148,17.84
San Pedro de la Paz,Biobío,2022,7,112001,913942.7821347532,16.80307477352082,193.8473285709509,16.64
San Pedro de la Paz,Biobío,2022,8,111660,814742.9214066402,14.239795421244615,232.6739974888009,13.51
San Pedro de la Paz,Biobío,2022,9,115018,944651.5522345132,12.40225563187656,56.4454168494257,15.53
San Pedro de la Paz,Biobío,2022,10,111614,893654.1512848083,12.46991041399513,46.4661837993872,14.56
San Pedro de la Paz,Biobío,2022,11,115042,938268.384161616,13.628919673083676,75.81721179113416,16.26
San Pedro de la Paz,Biobío,2022,12,113329,904515.2565396564,18.065474527056217,0.0,17.8
San Pedro de la Paz,Biobío,2023,1,112007,948260.6045496472,17.65813489269132,30.090440722626077,16.67
San Pedro de la Paz,Biobío,2023,2,111777,935598.8203261786,17.90343593526697,95.64399393093096,20.72
San Pedro de la Paz,Biobío,2023,3,115580,880456.4876290917,19.94647887071692,42.55048449144536,16.94
San Pedro de la Paz,Biobío,2023,4,115422,909777.57464001,20.90475261121253,41.34342104330122,17.77
San Pedro de la Paz,Biobío,2023,5,114229,899809.6205020644,21.64840104629448,25.323563772946198,17.79
San Pedro de la Paz,Biobío,2023,6,113964,911711.6651214953,20.097082808721943,185.0672077813146,15.97
San Pedro de la Paz,Biobío,2023,7,115169,884915.4002221785,18.012563706696028,249.5751027081992,17.68
San Pedro de la Paz,Biobío,2023,8,115159,938466.0866449912,14.608314821839338,164.27872753901212,16.37
San Pedro de la Paz,Biobío,2023,9,113424,888444.4339163116,13.098076060431922,0.0,14.1
San Pedro de la Paz,Biobío,2023,10,114917,901649.4985673078,14.494731007269303,0.0,16.84
San Pedro de la Paz,Biobío,2023,11,113613,928213.6943391828,12.78783013277451,45.62622296748342,13.22
San Pedro de la Paz,Biobío,2023,12,113549,897210.3997263488,15.069887995869406,81.78224374765702,15.99
San Pedro de la Paz,Biobío,2024,1,114770,950635.470347798,16.255756633044427,0.0,16.33
San Pedro de la Paz,Biobío,2024,2,115541,892769.3225879263,20.522446725263404,35.93937795616038,15.68
San Pedro de la Paz,Biobío,2024,3,112970,930343.821135202,18.86201860563831,39.092041447118994,15.0
San Pedro de la Paz,Biobío,2024,4,115846,946360.0297234335,21.35884988994377,56.88909763625119,15.4
San Pedro de la Paz,Biobío,2024,5,114861,896837.8762105252,20.27210034487633,0.0,16.33
San Pedro de la Paz,Biobío,2024,6,114850,923365.0408509528,18.781321168027315,155.44119861220827,18.24
San Pedro de la Paz,Biobío,2024,7,114789,842804.8547329846,17.45520824810165,234.41904752440072,14.91
San Pedro de la Paz,Biobío,2024,8,114767,947454.7378304548,14.30223442143685,261.57486931473176,16.24
San Pedro de la Paz,Biobío,2024,9,114561,903309.1108631026,14.292851120990068,31.780417218930268,14.62
San Pedro de la Paz,Biobío,2024,10,112373,940892.914122428,12.011185159603093,25.347412880524896,14.12
San Pedro de la Paz,Biobío,2024,11,112851,895695.7156072442,13.361187346932272,0.0,14.25
San Pedro de la Paz,Biobío,2024,12,115733,915042.9051946916,14.018063493789167,51.512204943052666,16.13
Los Andes,Aysén,2020,1,233075,1056247.6653282044,15.640143975528098,29.46627585300938,16.48
Los Andes,Aysén,2020,2,231547,1046667.2421468338,19.217439080725843,24.993327363782537,17.96
Los Andes,Aysén,2020,3,229006,1047157.284030619,22.8075265841676,0.0,17.19
Los Andes,Aysén,2020,4,228263,1029399.326572263,19.66972620270661,107.94842343312546,16.01
Los Andes,Aysén,2020,5,229778,1057486.27043565,21.038483870619764,0.0,18.02
Los Andes,Aysén,2020,6,229533,1016026.1464099128,19.624742026481503,259.4837782185651,18.08
Los Andes,Aysén,2020,7,229449,1032661.420715085,17.2824497640556,199.1772441029464,18.26
Los Andes,Aysén,2020,8,228597,1033249.858504208,15.547159353165824,183.14772288971423,17.7
Los Andes,Aysén,2020,9,232100,1110840.658716747,14.119245334603766,24.5567821306578,14.59
Los Andes,Aysén,2020,10,231873,1019354.1421347662,13.362808276552686,44.70615428054507,15.09
Los Andes,Aysén,2020,11,231089,1054678.4184696283,11.78865619717686,86.35895604847512,18.39
Los Andes,Aysén,2020,12,228493,1024493.442808284,15.163871401736454,47.69372710710231,16.69
Los Andes,Aysén,2021,1,229333,1024515.048411324,17.2737919252862,6.716474058660321,18.18
Los Andes,Aysén,2021,2,229460,1055972.746042714,18.34210151142526,66.59939317771094,17.75
Los Andes,Aysén,2021,3,229803,1034555.6040149856,20.653190538848747,0.0,18.84
Los Andes,Aysén,2021,4,231894,1054571.34108297,20.943143400135234,65.17623330065098,21.22
Los Andes,Aysén,2021,5,228860,1063691.189904069,21.035235970158663,0.0,16.66
Los Andes,Aysén,2021,6,230039,1019174.9580096526,19.82211084728281,226.15234648754583,17.33
Los Andes,Aysén,2021,7,231545,1045718.7643876649,17.01432040220486,208.75266217692507,15.62
Los Andes,Aysén,2021,8,231944,1064717.5655198214,14.60911173282761,244.30371364381568,14.79
Los Andes,Aysén,2021,9,229356,1056814.6309925588,13.56547960755659,31.86669533256904,16.64
Los Andes,Aysén,2021,10,230317,1081967.7678296585,12.441924067714105,26.190069797928142,15.08
Los Andes,Aysén,2021,11,230735,1051007.3351125272,12.760199035312011,52.882990296357626,17.07
Los Andes,Aysén,2021,12,230802,1061431.4626113488,14.338978118457286,68.95292394531795,16.37
Los Andes,Aysén,2022,1,231910,1054213.9613707385,16.908321981682413,51.332096884300384,14.52
Los Andes,Aysén,2022,2,231726,1105109.575891852,21.17837461002349,1.3054602825517758,18.17
Los Andes,Aysén,2022,3,232770,1026131.073528108,19.47876030257372,0.0,20.28
Los Andes,Aysén,2022,4,228556,1090300.413097257,18.742163211457957,19.876075325577204,18.09
Los Andes,Aysén,2022,5,228551,1003869.829555889,20.22637824179064,0.3965687402071829,17.91
Los Andes,Aysén,2022,6,228374,1064287.1290771845,18.200298597693,254.3448971432388,18.29
Los Andes,Aysén,2022,7,231655,1061983.0963502368,16.119910012678854,162.9546658392618,17.51
Los Andes,Aysén,2022,8,231305,1040974.3969446227,14.833859360069134,212.27645104864024,16.34
Los Andes,Aysén,2022,9,231647,1090030.700716888,14.173796701122171,72.28101857293284,17.99
Los Andes,Aysén,2022,10,232994,1003098.1372879272,12.55288473123452,11.849465134308216,16.54
Los Andes,Aysén,2022,11,228829,1071736.3802071775,14.836809622278803,55.692077784505614,15.86
Los Andes,Aysén,2022,12,228909,1076756.4944001313,15.427438228083384,0.0,19.02
Los Andes,Aysén,2023,1,229426,1053887.628864986,15.96908937281552,47.20663546619759,15.07
Los Andes,Aysén,2023,2,232518,1009635.9272399484,18.47533121943464,55.02170124975643,16.5
Los Andes,Aysén,2023,3,228290,1073496.705630752,18.97808709177077,0.0,18.25
Los Andes,Aysén,2023,4,231621,1032828.321956914,22.07901136241353,0.0,20.81
Los Andes,Aysén,2023,5,229735,1025313.864658939,19.49870733022236,0.0,15.84
Los Andes,Aysén,2023,6,229897,1041391.8003227815,17.96631052828978,184.17541472751287,15.72
Los Andes,Aysén,2023,7,232283,1051594.568955008,16.7782383303675,241.43956258429932,15.07
Los Andes,Aysén,2023,8,231279,973078.7892441036,15.055208008992333,197.64045803731696,17.69
Los Andes,Aysén,2023,9,231830,1055923.5954760115,14.050773621191707,65.15315438494046,14.92
Los Andes,Aysén,2023,10,229307,1008585.7993659812,12.183939013828994,74.83980913064983,15.14
Los Andes,Aysén,2023,11,228857,1056826.7893972315,14.33982766444712,39.815391825673125,16.43
Los Andes,Aysén,2023,12,229359,1025020.5978684432,16.366746736694395,43.4254807152581,16.71
Los Andes,Aysén,2024,1,233119,1033520.8015049408,17.369031206136377,40.86010351687663,17.27
Los Andes,Aysén,2024,2,230913,1081903.7614544136,17.873629603855015,52.29131006646791,16.63
Los Andes,Aysén,2024,3,231766,1037141.639508082,18.800883314090427,30.583386773640747,16.65
Los Andes,Aysén,2024,4,232861,1056335.695909025,23.485313924533685,14.989043589432711,16.87
Los Andes,Aysén,2024,5,228920,1026663.9374547632,20.551922729991546,0.0,18.48
Los Andes,Aysén,2024,6,230465,1082663.2016071463,19.818864065585107,252.1364506199521,16.69
Los Andes,Aysén,2024,7,230751,1028587.7628349868,17.44230215613534,156.11128736174106,14.47
Los Andes,Aysén,2024,8,232895,1002407.0606399176,16.140615219198317,243.116536824253,17.86
Los Andes,Aysén,2024,9,228600,1039952.2149421672,15.213864221830944,38.64984197837032,15.93
Los Andes,Aysén,2024,10,232931,1024577.273431269,12.04311946035427,37.58713000535791,14.5
Los Andes,Aysén,2024,11,230103,1066494.2144288137,15.89778908803246,33.75394191362629,15.52
Los Andes,Aysén,2024,12,229204,1059111.8391178318,16.342956331631225,21.74269210571341,16.41
San Felipe,Tarapacá,2020,1,255064,869320.1500234567,15.346635097604874,50.33759688005091,14.46
San Felipe,Tarapacá,2020,2,253074,893193.4964468639,18.29214375259507,28.18676599035348,14.35
San Felipe,Tarapacá,2020,3,252061,915313.9554614128,20.63975020343273,38.51281496663879,14.58
San Felipe,Tarapacá,2020,4,251254,835979.9385192557,21.84733632535424,23.702277764475628,15.16
San Felipe,Tarapacá,2020,5,254205,871748.50516228,20.756324843663737,1.1715675840119637,19.68
San Felipe,Tarapacá,2020,6,253123,910125.6424067616,17.616768203344886,225.52814991805147,15.01
San Felipe,Tarapacá,2020,7,255895,860736.5809965571,17.907532300792695,269.8871744439445,17.03
San Felipe,Tarapacá,2020,8,252417,925436.9185399011,13.29074066930268,289.3468693928237,12.93
San Felipe,Tarapacá,2020,9,255214,900093.8141842972,13.791923129764122,24.582300311818774,17.13
San Felipe,Tarapacá,2020,10,253995,854245.5921116804,12.314445428516494,0.0,13.96
San Felipe,Tarapacá,2020,11,251534,856828.6484589409,13.440098836849916,107.25836655609616,14.55
San Felipe,Tarapacá,2020,12,254555,848824.5616141311,14.352679398498466,12.241654195291945,16.53
San Felipe,Tarapacá,2021,1,251779,866779.3991085734,16.733813767689636,3.3551535307808398,15.15
San Felipe,Tarapacá,2021,2,255391,907698.2294583692,19.005457844281317,0.0,15.86
San Felipe,Tarapacá,2021,3,254041,854346.8769511178,19.90434185541522,41.80075835406125,18.23
San Felipe,Tarapacá,2021,4,254221,876309.4669764355,20.99415369495015,0.0,15.49
San Felipe,Tarapacá,2021,5,254729,889112.0255324307,19.50256871360847,15.278209080811514,14.95
San Felipe,Tarapacá,2021,6,256014,847179.9716512617,19.75405428484571,249.6587532946697,17.66
San Felipe,Tarapacá,2021,7,254998,891877.7465363166,16.776448070203323,267.7995105460811,18.91
San Felipe,Tarapacá,2021,8,254280,818024.7542518225,14.522655141556166,212.56708681599355,15.96
San Felipe,Tarapacá,2021,9,251577,887114.836086194,14.844844517958451,0.0,16.48
San Felipe,Tarapacá,2021,10,255006,814358.457991972,13.37788228228123,31.974749588353557,14.31
San Felipe,Tarapacá,2021,11,255970,875391.1236750822,15.580864263603656,26.972077360313804,17.46
San Felipe,Tarapacá,2021,12,254561,878461.667362994,14.64009446281675,26.171428674169857,14.07
San Felipe,Tarapacá,2022,1,255082,877775.7109446598,16.26632011569947,25.662468027656143,15.65
San Felipe,Tarapacá,2022,2,253163,894089.1478908752,18.70595268603377,0.0,16.65
San Felipe,Tarapacá,2022,3,251743,853888.2413601739,20.493269054781944,108.15955494142142,16.23
San Felipe,Tarapacá,2022,4,254234,875387.3603204183,20.1525496829993,78.13754753595398,17.04
San Felipe,Tarapacá,2022,5,252740,895099.0007493498,20.29517934357607,14.10314525283923,16.5
San Felipe,Tarapacá,2022,6,253416,897584.4211239831,18.68741313386838,208.62473502198387,14.21
San Felipe,Tarapacá,2022,7,254637,885564.5858555516,17.2780092848865,184.90965822688943,16.87
San Felipe,Tarapacá,2022,8,254227,858672.6027472402,14.056332185020825,161.5065077789652,14.93
San Felipe,Tarapacá,2022,9,252174,938508.7146332444,13.64696585805788,0.0,15.04
San Felipe,Tarapacá,2022,10,252485,882053.8681076827,13.377364366135248,31.760719898747283,14.36
San Felipe,Tarapacá,2022,11,254307,884661.99053115,15.479482472239807,35.779685989588536,15.42
San Felipe,Tarapacá,2022,12,252733,926879.2583470152,14.280241155273114,30.436037157988025,16.39
San Felipe,Tarapacá,2023,1,252125,916723.4893645828,15.68754785719474,0.0,14.92
San Felipe,Tarapacá,2023,2,252892,883205.0763891949,20.15316969845485,7.272962283815461,15.15
San Felipe,Tarapacá,2023,3,253308,853187.1692712631,20.509492559805174,21.023991475935446,17.8
San Felipe,Tarapacá,2023,4,254366,926062.6474250128,19.870256334268717,89.87418527115523,16.83
San Felipe,Tarapacá,2023,5,255030,915485.2808015944,20.31537202732036,38.2783325279827,17.16
San Felipe,Tarapacá,2023,6,251452,861256.9072674236,18.97975852531151,187.7075135109109,16.55
San Felipe,Tarapacá,2023,7,251153,854681.9985774261,17.147010833612864,274.0413219009823,15.51
San Felipe,Tarapacá,2023,8,251995,920150.647812591,14.098400012891624,151.5061544738976,18.78
San Felipe,Tarapacá,2023,9,253883,883394.2300318915,14.504074537737672,121.25192048116968,14.9
San Felipe,Tarapacá,2023,10,253486,880896.3468837331,13.58918215037026,79.37787928764467,14.55
San Felipe,Tarapacá,2023,11,253289,884347.999480825,13.437485129392872,7.605574761488015,14.7
San Felipe,Tarapacá,2023,12,254480,881896.9036368354,13.498995552101428,55.2782477668541,15.51
San Felipe,Tarapacá,2024,1,252513,827002.4392881996,17.829704129373713,0.0,17.2
San Felipe,Tarapacá,2024,2,255858,877273.5916480279,18.63033465202416,46.16944563793636,17.95
San Felipe,Tarapacá,2024,3,251044,886832.8468300627,21.585286404808052,0.0,17.66
San Felipe,Tarapacá,2024,4,252612,860209.2486527045,20.22577805784511,37.359830608283154,17.75
San Felipe,Tarapacá,2024,5,251891,923836.6462969916,20.770001396920303,16.557688237209504,18.65
San Felipe,Tarapacá,2024,6,253985,878670.0922021056,18.962065304372377,292.6939879484054,16.01
San Felipe,Tarapacá,2024,7,251985,907275.7885784984,16.25082242546375,202.97122010764684,16.42
San Felipe,Tarapacá,2024,8,254384,896837.4026777118,12.088196055282737,185.9497617114152,17.52
San Felipe,Tarapacá,2024,9,251456,836991.207575687,13.386887768543646,0.0,16.43
San Felipe,Tarapacá,2024,10,252849,910511.024803995,11.00001343968971,0.0,14.84
San Felipe,Tarapacá,2024,11,253111,857969.6592744252,12.41013246548221,52.41098748923821,13.18
San Felipe,Tarapacá,2024,12,253740,859569.5726546461,14.37619970793559,71.79092031252527,15.95
Quintero,La Araucanía,2020,1,157109,681305.2030212088,17.216884064654252,29.641440238694912,14.28
Quintero,La Araucanía,2020,2,155950,711483.8581355198,19.2654118521226,12.748991515524404,15.97
Quintero,La Araucanía,2020,3,155219,669688.8440606821,23.20006177452124,33.15060249001422,16.97
Quintero,La Araucanía,2020,4,156006,690949.7226723805,22.81815883667579,38.79489628977262,15.59
Quintero,La Araucanía,2020,5,153397,668751.3986409968,22.017456314193648,15.539609222059706,16.73
Quintero,La Araucanía,2020,6,153728,680764.0663383775,19.09250161761369,299.3844661621083,15.15
Quintero,La Araucanía,2020,7,154955,688801.4502584672,17.194172878151083,237.9190359092977,15.53
Quintero,La Araucanía,2020,8,153730,718312.201488105,14.684721812547856,245.20658544421488,13.84
Quintero,La Araucanía,2020,9,154640,730461.227740501,12.58905973980796,24.9960793514711,16.26
Quintero,La Araucanía,2020,10,156967,640051.7302575813,13.634080936752976,55.39364429551589,14.56
Quintero,La Araucanía,2020,11,152997,676755.1993774435,14.522198753523924,6.8921922360127255,15.3
Quintero,La Araucanía,2020,12,153506,695852.4765137149,14.702104655256468,60.62525816665892,14.16
Quintero,La Araucanía,2021,1,154256,695241.579396879,17.189356711813705,0.0,16.56
Quintero,La Araucanía,2021,2,156108,687813.8943244836,18.705672836515493,0.0,15.4
Quintero,La Araucanía,2021,3,154759,672385.1427539561,19.65453481304818,97.11292150735552,18.15
Quintero,La Araucanía,2021,4,153516,702365.5305681962,21.50906805028101,63.0734586329678,17.54
Quintero,La Araucanía,2021,5,155185,719698.7163277059,19.86998142659285,5.349929437702485,15.05
Quintero,La Araucanía,2021,6,155129,715663.9952487649,18.033857971210164,217.36118347843987,14.18
Quintero,La Araucanía,2021,7,157299,693560.9431331637,17.784180210379166,261.0574828295826,15.57
Quintero,La Araucanía,2021,8,156472,716051.9682803794,14.478169458511852,200.11868922347065,14.07
Quintero,La Araucanía,2021,9,155124,651771.3624257487,13.39429634813871,2.865197698763204,14.95
Quintero,La Araucanía,2021,10,156900,678370.7683127194,13.798477010445248,59.38412393458477,14.58
Quintero,La Araucanía,2021,11,155127,703213.2213551964,14.797812479405266,45.52808571609899,15.32
Quintero,La Araucanía,2021,12,153991,676573.3377993754,14.9304878613171,0.0,15.22
Quintero,La Araucanía,2022,1,155416,684280.9632222758,17.460022698794315,37.67679619980292,14.71
Quintero,La Araucanía,2022,2,156773,653458.8588549681,18.817856408434366,35.96880212928477,15.7
Quintero,La Araucanía,2022,3,157361,684124.807508772,19.59317834526774,0.0,16.54
Quintero,La Araucanía,2022,4,156347,699986.6838404317,19.965108981310884,59.85226010809286,15.43
Quintero,La Araucanía,2022,5,157040,736181.3366179167,20.3928188749903,33.5499388060164,15.32
Quintero,La Araucanía,2022,6,153494,706993.6596103632,19.630402405855865,300.27588349079514,14.75
Quintero,La Araucanía,2022,7,157131,719754.7416562218,16.411308300530727,210.2140849900864,13.37
Quintero,La Araucanía,2022,8,152732,651145.5727739198,14.703129418092365,301.9806073969879,13.79
Quintero,La Araucanía,2022,9,153397,703347.3298263159,14.938803168824435,21.409057266452265,15.35
Quintero,La Araucanía,2022,10,153715,708001.2539483797,13.132425042672736,18.9755511608627,14.79
Quintero,La Araucanía,2022,11,153937,730912.9297548952,12.798636708470283,132.71164691582638,14.93
Quintero,La Araucanía,2022,12,156544,702393.6313513665,15.975413731928878,47.28051210885312,15.44
Quintero,La Araucanía,2023,1,155404,672191.1544922827,17.133731926595345,0.0,15.03
Quintero,La Araucanía,2023,2,152907,680613.3768494288,18.04516190319648,23.6156983362441,13.62
Quintero,La Araucanía,2023,3,154973,739022.1204635912,21.365213396199927,0.0,16.13
Quintero,La Araucanía,2023,4,156012,723100.6211533394,19.039149202167103,37.32098790250073,16.0
Quintero,La Araucanía,2023,5,155538,689450.0529574355,21.823393039474265,0.0,17.06
Quintero,La Araucanía,2023,6,155487,686649.4784955658,18.315283845651933,237.51183184820425,16.68
